COND天气状况,TMP气温(℃),FEELST体感温度(℃),PRES气压(hPa),HUM相对湿度(%),RAIN降水量(mm),WDIR风向,WSC风力,WSPD风速(m/s),AQI,PM2.5(渭g/m鲁),PM10(渭g/m鲁),NO2(渭g/m鲁),SO2(渭g/m鲁),O3(渭g/m鲁),CO(mg/m鲁)
晴,16.2,15.0,1019,62,0.0,2,4,4.3,153.0,117.0,0.0,65.0,3.0,8.0,1.2
晴,16.5,15.3,1019,65,0.0,2,4,4.0,135.0,103.0,0.0,56.0,5.0,28.0,1.0
晴,17.2,16.1,1018,67,0.0,4,1,3.3,219.0,169.0,184.0,69.0,29.0,53.0,2.3
晴,18.0,17.2,1017,62,0.0,4,1,2.5,219.0,169.0,0.0,69.0,26.0,64.0,2.8
多云,14.3,13.1,1020,71,0.0,4,1,2.2,138.0,105.0,0.0,79.0,2.0,13.0,1.5
多云,13.5,12.2,1021,72,0.0,4,1,1.9,108.0,81.0,95.0,85.0,3.0,5.0,1.2
多云,13.6,12.4,1021,72,0.0,4,1,1.7,88.0,65.0,87.0,84.0,2.0,2.0,1.2
多云,13.4,12.5,1022,69,0.0,4,1,1.0,64.0,46.0,61.0,70.0,3.0,2.0,1.0
多云,13.0,12.0,1022,71,0.0,4,1,1.0,59.0,42.0,49.0,68.0,4.0,2.0,1.0
多云,12.7,11.6,1022,71,0.0,2,1,1.3,58.0,41.0,46.0,69.0,4.0,2.0,0.9
多云,12.4,11.1,1022,73,0.0,2,1,1.5,57.0,40.0,49.0,69.0,3.0,2.0,0.8
多云,12.3,10.9,1022,72,0.0,2,1,1.9,65.0,47.0,48.0,59.0,2.0,10.0,0.7
多云,12.3,11.2,1022,70,0.0,2,1,1.3,62.0,44.0,53.0,50.0,3.0,16.0,0.8
多云,12.7,11.6,1023,69,0.0,2,1,1.5,70.0,51.0,57.0,57.0,2.0,8.0,0.9
阴,17.5,16.7,1020,65,0.0,6,1,2.3,107.0,80.0,112.0,78.0,9.0,18.0,1.6
阴,18.1,17.4,1019,63,0.0,6,1,2.0,108.0,81.0,111.0,71.0,9.0,35.0,1.3
阴,18.6,18.0,1018,57,0.0,6,1,1.9,120.0,91.0,93.0,33.0,7.0,91.0,1.0
多云,16.7,16.3,1018,65,0.0,6,1,0.6,99.0,74.0,83.0,41.0,4.0,80.0,0.9
多云,15.6,14.8,1018,71,0.0,6,1,0.9,123.0,93.0,97.0,72.0,2.0,29.0,1.2
多云,15.5,14.6,1018,72,0.0,4,1,1.1,133.0,101.0,112.0,84.0,3.0,26.0,1.3
多云,14.5,13.4,1018,78,0.0,2,1,0.9,149.0,114.0,129.0,91.0,3.0,23.0,1.3
多云,14.6,13.5,1018,79,0.0,4,1,0.9,150.0,115.0,133.0,99.0,3.0,13.0,1.2
多云,11.9,10.0,1017,91,0.0,2,1,0.6,166.0,126.0,130.0,109.0,2.0,2.0,1.6
多云,11.3,9.2,1017,92,0.0,2,1,0.6,176.0,133.0,0.0,99.0,2.0,2.0,1.5
多云,10.8,8.5,1016,93,0.0,2,1,0.9,169.0,128.0,0.0,86.0,2.0,2.0,1.5
多云,10.4,8.2,1016,94,0.0,8,1,0.4,155.0,118.0,0.0,76.0,2.0,2.0,1.6
多云,10.5,8.3,1016,94,0.0,2,1,0.4,127.0,96.0,101.0,74.0,2.0,2.0,1.6
多云,10.2,7.9,1017,95,0.0,2,1,0.5,123.0,93.0,0.0,69.0,2.0,2.0,1.6
霾,10.3,7.8,1017,95,0.0,2,1,0.9,123.0,93.0,0.0,58.0,2.0,2.0,1.6
霾,12.2,10.1,1017,95,0.0,2,1,0.7,124.0,94.0,0.0,54.0,2.0,2.0,1.7
霾,16.5,15.9,1017,72,0.0,6,1,0.5,160.0,122.0,128.0,77.0,2.0,2.0,1.6
霾,18.1,17.4,1017,67,0.0,2,1,1.6,179.0,135.0,138.0,76.0,2.0,11.0,1.5
霾,19.7,18.9,1015,61,0.0,6,1,2.6,200.0,150.0,151.0,66.0,6.0,46.0,1.4
霾,20.8,20.3,1014,59,0.0,4,1,1.7,215.0,165.0,0.0,85.0,9.0,70.0,1.5
霾,21.3,20.8,1014,60,0.0,6,1,2.0,218.0,168.0,0.0,85.0,8.0,84.0,1.5
霾,20.9,20.3,1014,61,0.0,6,1,1.8,223.0,173.0,0.0,110.0,7.0,67.0,1.6
霾,20.0,19.3,1014,66,0.0,6,1,1.7,229.0,179.0,183.0,119.0,6.0,61.0,1.6
霾,18.7,18.1,1014,72,0.0,4,1,1.0,229.0,179.0,181.0,83.0,5.0,91.0,1.5
霾,17.1,16.2,1014,80,0.0,6,1,1.1,241.0,191.0,0.0,72.0,3.0,82.0,1.6
霾,16.7,15.8,1015,82,0.0,4,1,0.6,262.0,212.0,0.0,88.0,2.0,47.0,1.7
霾,15.3,14.0,1015,88,0.0,2,1,0.9,274.0,224.0,0.0,112.0,2.0,16.0,1.9
霾,13.6,11.7,1016,94,0.0,2,1,0.9,294.0,244.0,0.0,119.0,2.0,2.0,2.9
霾,13.3,11.3,1016,94,0.0,2,1,1.1,300.0,250.0,0.0,115.0,2.0,2.0,2.7
霾,13.0,11.1,1016,95,0.0,2,1,0.7,293.0,243.0,0.0,104.0,2.0,2.0,2.7
霾,12.7,10.7,1016,96,0.0,2,1,0.5,255.0,205.0,0.0,115.0,2.0,2.0,2.6
霾,12.4,10.4,1016,96,0.0,2,1,0.6,232.0,182.0,197.0,116.0,2.0,2.0,2.2
霾,13.9,12.1,1017,96,0.0,6,1,0.7,241.0,191.0,0.0,93.0,2.0,2.0,1.8
霾,14.3,12.7,1018,95,0.0,8,1,0.5,236.0,186.0,0.0,79.0,2.0,2.0,1.8
霾,15.1,13.5,1018,94,0.0,4,1,1.1,233.0,183.0,0.0,76.0,2.0,2.0,1.9
霾,19.2,18.5,1018,74,0.0,6,1,1.6,327.0,277.0,0.0,95.0,7.0,40.0,1.9
霾,20.0,19.3,1017,67,0.0,4,1,1.9,355.0,305.0,0.0,120.0,10.0,45.0,2.1
霾,21.4,21.2,1016,60,0.0,4,1,0.8,260.0,210.0,0.0,69.0,13.0,107.0,1.5
霾,17.9,17.3,1016,77,0.0,2,1,0.5,240.0,190.0,0.0,67.0,10.0,85.0,1.5
霾,15.6,14.3,1018,86,0.0,6,1,1.1,292.0,242.0,0.0,128.0,2.0,2.0,3.6
霾,17.1,16.1,1018,71,0.0,6,1,2.4,284.0,234.0,234.0,123.0,2.0,2.0,3.6
霾,16.4,15.4,1019,73,0.0,6,1,2.0,288.0,238.0,0.0,125.0,2.0,2.0,3.7
霾,15.4,14.2,1019,78,0.0,6,1,1.7,286.0,236.0,0.0,107.0,3.0,2.0,4.3
霾,14.5,13.3,1019,79,0.0,6,1,1.1,265.0,215.0,216.0,104.0,3.0,2.0,3.2
霾,12.8,11.3,1019,87,0.0,2,1,0.4,195.0,146.0,0.0,93.0,2.0,2.0,1.6
霾,11.5,9.4,1019,91,0.0,4,1,0.9,156.0,119.0,0.0,81.0,2.0,2.0,1.3
霾,10.9,8.6,1019,94,0.0,2,1,0.9,237.0,187.0,0.0,84.0,2.0,2.0,2.3
霾,10.9,8.5,1019,94,0.0,2,1,1.0,256.0,206.0,0.0,79.0,2.0,2.0,2.4
小雨,11.7,9.6,1019,93,0.0,2,1,0.7,264.0,214.0,219.0,81.0,2.0,2.0,2.3
小雨,13.1,11.4,1019,88,0.0,2,1,0.9,246.0,196.0,209.0,83.0,2.0,2.0,2.2
小雨,14.8,13.4,1020,80,0.0,2,1,1.8,232.0,182.0,199.0,94.0,3.0,2.0,2.3
小雨,15.2,14.1,1020,77,0.0,2,1,1.1,202.0,152.0,153.0,103.0,3.0,2.0,1.7
小雨,15.7,14.5,1019,77,0.0,2,1,1.9,208.0,158.0,0.0,101.0,3.0,2.0,1.7
小雨,16.4,15.4,1019,77,0.0,2,1,1.3,219.0,169.0,172.0,103.0,3.0,2.0,1.9
小雨,17.2,16.3,1017,74,0.0,4,1,1.4,219.0,169.0,0.0,113.0,4.0,2.0,1.9
小雨,17.0,16.3,1017,72,0.0,4,1,1.1,216.0,166.0,0.0,113.0,4.0,2.0,1.7
小雨,16.8,16.0,1017,75,0.0,4,1,1.0,218.0,168.0,0.0,109.0,3.0,2.0,1.8
小雨,16.3,15.2,1017,81,0.0,6,1,1.2,224.0,174.0,0.0,109.0,2.0,2.0,2.0
小雨,16.0,15.0,1018,81,0.0,8,1,0.7,227.0,177.0,0.0,118.0,3.0,2.0,2.4
小雨,15.7,14.5,1018,85,0.0,6,1,1.0,246.0,196.0,226.0,135.0,4.0,2.0,2.5
小雨,15.6,14.3,1018,86,0.0,6,1,1.2,240.0,190.0,208.0,126.0,5.0,2.0,2.3
小雨,15.4,14.0,1019,89,0.1,4,1,0.9,244.0,194.0,198.0,116.0,4.0,2.0,2.4
小雨,14.9,13.3,1018,90,0.1,6,1,1.4,245.0,195.0,209.0,112.0,4.0,2.0,2.4
小雨,14.5,12.9,1018,91,0.1,4,1,0.9,232.0,182.0,0.0,101.0,4.0,2.0,2.0
小雨,14.5,13.0,1017,91,0.0,4,1,0.6,236.0,186.0,0.0,91.0,4.0,2.0,2.0
小雨,14.3,12.6,1016,93,0.0,6,1,1.1,160.0,122.0,0.0,78.0,3.0,2.0,1.1
小雨,14.1,12.3,1016,93,0.0,6,1,1.3,152.0,116.0,0.0,78.0,3.0,2.0,1.1
小雨,14.2,12.7,1016,92,0.0,6,1,0.5,152.0,116.0,0.0,77.0,2.0,2.0,1.0
霾,14.1,12.3,1016,93,0.0,6,1,1.0,148.0,113.0,0.0,75.0,2.0,2.0,1.0
霾,14.5,12.8,1016,92,0.0,6,1,1.3,143.0,109.0,0.0,71.0,2.0,2.0,1.1
霾,15.3,13.8,1016,85,0.0,6,1,1.9,132.0,100.0,0.0,70.0,2.0,2.0,1.0
霾,15.8,14.4,1016,82,0.0,6,1,2.0,139.0,106.0,0.0,67.0,3.0,3.0,0.9
霾,19.5,18.4,1013,63,0.0,6,4,4.1,156.0,119.0,0.0,41.0,4.0,47.0,0.8
霾,19.6,18.7,1012,63,0.0,6,1,2.9,120.0,91.0,0.0,29.0,3.0,79.0,0.6
霾,19.3,18.5,1012,65,0.0,6,1,2.1,103.0,77.0,0.0,28.0,3.0,85.0,0.6
多云,18.4,17.7,1012,69,0.0,6,1,1.6,93.0,69.0,0.0,28.0,2.0,85.0,0.6
多云,17.5,16.7,1012,74,0.0,6,1,1.1,104.0,78.0,0.0,35.0,2.0,77.0,0.6
多云,17.1,16.1,1012,76,0.0,6,1,1.6,100.0,75.0,0.0,53.0,2.0,52.0,0.8
多云,15.0,13.7,1014,87,0.0,2,1,0.7,134.0,102.0,0.0,59.0,2.0,17.0,1.0
多云,13.8,12.3,1015,90,0.0,2,1,0.5,145.0,111.0,0.0,69.0,2.0,2.0,1.1
多云,13.3,11.6,1015,92,0.0,2,1,0.6,140.0,107.0,0.0,66.0,2.0,2.0,1.3
多云,12.4,10.5,1015,94,0.0,6,1,0.4,143.0,109.0,0.0,71.0,2.0,2.0,1.4
多云,10.6,8.2,1017,93,0.0,2,1,1.2,102.0,76.0,0.0,52.0,2.0,2.0,1.0
晴,11.4,9.2,1017,91,0.0,4,1,1.1,68.0,49.0,0.0,57.0,2.0,2.0,0.7
晴,13.7,12.0,1018,81,0.0,2,1,2.4,75.0,55.0,0.0,56.0,2.0,2.0,0.8
晴,16.1,15.3,1019,60,0.0,2,1,2.2,100.0,75.0,81.0,52.0,2.0,2.0,0.9
晴,18.0,17.3,1019,42,0.0,2,1,3.3,92.0,68.0,0.0,52.0,2.0,10.0,0.8
晴,19.6,19.3,1018,38,0.0,2,1,1.3,50.0,35.0,0.0,40.0,2.0,29.0,0.6
晴,21.4,21.7,1017,27,0.0,8,1,0.8,38.0,19.0,38.0,27.0,2.0,55.0,0.4
晴,22.4,22.5,1015,36,0.0,6,1,2.0,33.0,23.0,28.0,35.0,2.0,61.0,0.5
晴,21.5,21.2,1015,36,0.0,4,1,2.4,33.0,23.0,0.0,38.0,2.0,59.0,0.4
晴,20.3,19.8,1015,37,0.0,6,1,1.9,53.0,37.0,54.0,30.0,2.0,94.0,0.5
晴,17.6,17.2,1016,48,0.0,4,1,1.8,69.0,50.0,66.0,52.0,2.0,64.0,0.8
晴,17.1,16.4,1017,58,0.0,4,1,2.1,73.0,53.0,85.0,96.0,2.0,9.0,1.0
晴,16.7,15.6,1017,75,0.0,4,1,2.1,85.0,63.0,99.0,103.0,2.0,2.0,1.2
晴,15.7,14.5,1018,81,0.0,4,1,1.4,118.0,89.0,130.0,87.0,5.0,23.0,1.8
晴,14.5,13.1,1018,87,0.0,8,1,0.8,145.0,111.0,146.0,89.0,4.0,15.0,2.0
晴,14.3,12.7,1018,89,0.0,2,1,1.1,158.0,120.0,135.0,83.0,2.0,8.0,2.0
晴,14.7,13.1,1018,88,0.0,2,1,1.5,159.0,121.0,0.0,86.0,2.0,2.0,2.1
晴,14.2,12.3,1017,89,0.0,2,1,2.1,140.0,107.0,114.0,73.0,3.0,4.0,2.0
晴,13.9,12.0,1017,88,0.0,2,1,2.2,122.0,92.0,0.0,61.0,3.0,11.0,1.6
晴,13.8,12.0,1017,86,0.0,2,1,2.0,88.0,65.0,82.0,70.0,2.0,2.0,1.2
晴,13.9,12.3,1017,87,0.0,4,1,1.2,64.0,46.0,51.0,60.0,2.0,2.0,0.8
晴,13.9,12.3,1017,87,0.0,2,1,1.3,59.0,42.0,59.0,61.0,3.0,2.0,0.8
晴,14.1,12.6,1018,85,0.0,2,1,1.2,69.0,50.0,70.0,63.0,3.0,2.0,1.1
晴,14.6,13.1,1018,84,0.0,2,1,1.4,90.0,67.0,109.0,68.0,3.0,2.0,1.3
晴,15.2,14.0,1018,83,0.0,2,1,0.9,93.0,69.0,134.0,69.0,3.0,2.0,1.4
阴,16.2,15.5,1017,80,0.0,6,1,0.3,114.0,86.0,162.0,73.0,3.0,2.0,1.5
阴,17.5,16.6,1015,76,0.0,4,1,1.4,165.0,125.0,181.0,71.0,4.0,5.0,1.9
阴,17.7,16.7,1015,78,0.0,2,1,1.8,169.0,128.0,153.0,72.0,7.0,16.0,1.9
霾,17.5,16.5,1014,83,0.0,6,1,1.3,229.0,179.0,193.0,107.0,6.0,2.0,2.3
霾,17.3,16.4,1015,84,0.0,6,1,0.9,240.0,190.0,205.0,106.0,6.0,2.0,2.2
霾,17.2,16.2,1015,84,0.0,4,1,0.9,252.0,202.0,213.0,106.0,6.0,2.0,2.1
霾,17.0,16.0,1014,84,0.0,4,1,1.0,255.0,205.0,0.0,97.0,4.0,2.0,1.8
霾,16.7,15.7,1014,85,0.0,6,1,0.8,270.0,220.0,0.0,101.0,5.0,2.0,2.2
霾,16.2,14.9,1014,88,0.0,4,1,1.1,231.0,181.0,0.0,90.0,6.0,2.0,2.5
霾,15.0,13.2,1012,95,0.0,6,1,1.4,280.0,230.0,0.0,76.0,4.0,2.0,1.7
霾,19.0,18.1,1011,77,0.0,6,1,2.0,330.0,280.0,0.0,123.0,7.0,17.0,2.6
小雨,17.9,16.9,1011,83,0.0,6,1,1.4,340.0,290.0,0.0,0.0,6.0,0.0,2.1
小雨,16.8,15.8,1012,87,0.0,8,1,0.7,329.0,279.0,0.0,78.0,4.0,42.0,2.1
小雨,15.8,14.4,1013,92,0.0,8,1,0.9,310.0,260.0,0.0,92.0,2.0,15.0,2.2
小雨,15.2,13.8,1014,93,0.0,8,1,0.4,252.0,202.0,0.0,96.0,2.0,2.0,2.5
小雨,14.7,13.1,1015,95,0.0,2,1,0.5,250.0,200.0,209.0,81.0,2.0,2.0,3.0
小雨,15.3,13.6,1015,95,0.0,2,1,1.2,245.0,195.0,199.0,81.0,2.0,2.0,3.1
小雨,15.6,14.0,1015,94,0.0,2,1,1.1,227.0,177.0,189.0,81.0,2.0,2.0,3.0
小雨,16.0,14.4,1015,93,0.0,2,1,1.7,221.0,171.0,188.0,82.0,2.0,2.0,3.1
小雨,16.4,14.9,1016,92,0.0,2,1,2.0,232.0,182.0,197.0,84.0,2.0,2.0,2.6
小雨,16.8,15.0,1016,88,0.0,4,4,4.9,249.0,199.0,218.0,85.0,2.0,2.0,2.2
小雨,15.7,14.1,1017,74,0.0,4,4,4.9,280.0,230.0,0.0,82.0,3.0,4.0,2.0
小雨,15.2,14.2,1018,56,0.0,4,4,3.8,272.0,222.0,0.0,49.0,4.0,26.0,2.0
小雨,14.9,13.9,1018,49,0.0,4,4,4.8,137.0,104.0,0.0,27.0,4.0,36.0,1.6
小雨,14.6,14.1,1020,48,0.0,4,1,2.6,49.0,34.0,43.0,33.0,8.0,27.0,1.0
小雨,10.5,8.0,1019,90,2.0,8,1,1.8,67.0,48.0,79.0,59.0,2.0,2.0,1.3
小雨,10.7,8.3,1019,91,0.5,2,1,1.5,68.0,49.0,0.0,56.0,2.0,2.0,1.3
小雨,10.7,8.3,1019,91,0.1,2,1,1.4,65.0,47.0,0.0,48.0,2.0,5.0,1.2
小雨,10.8,8.7,1019,88,0.0,2,1,1.1,67.0,48.0,0.0,46.0,2.0,5.0,1.2
小雨,10.8,8.6,1018,86,0.0,2,1,1.7,60.0,43.0,0.0,44.0,2.0,6.0,1.1
小雨,11.0,9.0,1018,86,0.0,2,1,1.1,57.0,40.0,0.0,41.0,2.0,10.0,1.0
小雨,10.9,8.9,1018,84,0.0,8,1,1.4,58.0,41.0,0.0,26.0,2.0,27.0,0.8
小雨,10.9,8.9,1017,83,0.0,8,1,1.4,54.0,38.0,0.0,22.0,2.0,31.0,0.8
小雨,10.9,9.1,1017,81,0.0,8,1,1.1,63.0,45.0,0.0,20.0,2.0,31.0,0.8
小雨,11.0,9.4,1016,80,0.0,8,1,0.8,68.0,49.0,0.0,18.0,2.0,30.0,0.8
小雨,10.9,9.1,1017,78,0.0,8,1,1.6,70.0,51.0,0.0,14.0,2.0,41.0,0.7
小雨,10.9,9.5,1017,78,0.0,8,1,0.6,65.0,47.0,0.0,14.0,2.0,43.0,0.7
小雨,11.1,9.6,1017,75,0.0,2,1,1.3,62.0,44.0,0.0,20.0,2.0,36.0,0.7
小雨,10.6,8.8,1017,81,0.0,2,1,1.2,62.0,44.0,0.0,22.0,2.0,36.0,0.8
小雨,10.9,9.0,1017,79,0.0,2,1,1.9,67.0,48.0,48.0,29.0,2.0,29.0,0.8
小雨,10.1,7.8,1014,91,0.0,2,1,0.9,79.0,58.0,0.0,51.0,2.0,8.0,1.0
小雨,9.9,7.2,1013,94,0.3,2,1,1.6,82.0,60.0,0.0,59.0,2.0,2.0,1.2
小雨,9.9,7.1,1013,95,0.1,2,1,1.7,75.0,55.0,0.0,60.0,2.0,2.0,1.3
小雨,10.1,7.3,1014,96,0.6,2,1,1.6,70.0,51.0,0.0,60.0,2.0,2.0,1.3
小雨,10.4,7.8,1015,96,2.1,2,1,1.0,49.0,34.0,0.0,62.0,2.0,2.0,1.1
小雨,10.7,8.0,1015,95,0.0,2,1,1.7,42.0,29.0,0.0,49.0,2.0,2.0,1.0
小雨,10.8,8.3,1015,95,0.0,2,1,1.3,43.0,30.0,0.0,42.0,2.0,2.0,0.9
小雨,11.1,8.6,1015,94,0.0,2,1,1.7,49.0,34.0,0.0,46.0,2.0,2.0,0.9
小雨,11.4,8.9,1015,92,0.0,2,1,2.0,40.0,28.0,0.0,48.0,2.0,2.0,1.0
小雨,11.9,9.5,1016,88,0.0,2,1,2.9,43.0,30.0,0.0,50.0,2.0,2.0,1.0
小雨,12.4,10.3,1016,84,0.0,2,1,2.6,42.0,29.0,0.0,46.0,2.0,2.0,1.0
小雨,12.4,10.4,1017,84,0.0,2,1,2.3,33.0,23.0,0.0,39.0,2.0,2.0,0.9
阴,12.1,9.9,1019,90,0.0,2,1,1.7,26.0,18.0,0.0,32.0,2.0,2.0,0.8
阴,11.6,9.5,1020,83,0.0,2,1,2.2,20.0,14.0,0.0,29.0,2.0,4.0,0.7
阴,13.9,12.7,1020,52,0.0,2,5,5.6,19.0,13.0,0.0,24.0,2.0,11.0,0.5
多云,13.7,12.4,1020,50,0.0,2,5,6.1,16.0,11.0,0.0,19.0,2.0,20.0,0.5
多云,13.9,13.1,1020,50,0.0,2,4,3.4,10.0,3.0,6.0,16.0,2.0,31.0,0.5
多云,14.2,13.4,1019,48,0.0,2,4,4.0,12.0,8.0,0.0,19.0,2.0,32.0,0.5
多云,13.8,12.9,1019,50,0.0,2,4,3.8,16.0,11.0,0.0,21.0,2.0,36.0,0.4
多云,13.1,12.6,1019,52,0.0,2,1,1.8,16.0,11.0,0.0,25.0,2.0,33.0,0.4
多云,12.4,11.6,1020,53,0.0,2,1,2.9,18.0,10.0,18.0,29.0,2.0,29.0,0.4
多云,11.1,10.5,1021,56,0.0,2,1,1.5,26.0,18.0,21.0,36.0,2.0,20.0,0.5
多云,10.5,9.6,1021,59,0.0,4,1,1.8,16.0,8.0,14.0,32.0,2.0,25.0,0.5
多云,10.4,9.9,1021,53,0.0,2,1,1.4,29.0,20.0,24.0,35.0,2.0,21.0,0.5
多云,9.4,9.2,1021,51,0.0,4,1,0.8,46.0,28.0,46.0,58.0,2.0,2.0,0.8
多云,8.7,8.2,1021,59,0.0,6,1,0.4,42.0,23.0,42.0,53.0,2.0,2.0,0.7
多云,8.2,6.9,1021,64,0.0,6,1,1.7,48.0,33.0,40.0,53.0,2.0,2.0,0.7
多云,7.9,6.9,1021,64,0.0,6,1,0.8,39.0,27.0,35.0,48.0,2.0,2.0,0.6
多云,6.9,5.1,1021,72,0.0,6,1,1.2,43.0,29.0,43.0,53.0,2.0,2.0,0.7
多云,6.5,4.6,1021,75,0.0,6,1,0.8,50.0,35.0,46.0,51.0,2.0,2.0,0.7
晴,6.6,5.2,1021,69,0.0,6,1,0.7,57.0,39.0,63.0,48.0,2.0,2.0,0.8
晴,8.4,7.2,1021,67,0.0,6,1,0.9,48.0,32.0,48.0,46.0,2.0,2.0,0.7
晴,10.8,10.5,1021,51,0.0,2,1,1.1,38.0,26.0,0.0,38.0,2.0,5.0,0.8
多云,14.5,15.1,1019,32,0.0,4,1,0.9,30.0,21.0,24.0,29.0,5.0,28.0,0.6
多云,15.1,15.3,1017,31,0.0,4,1,1.9,36.0,25.0,27.0,38.0,3.0,40.0,0.6
多云,14.1,14.3,1017,38,0.0,6,1,1.4,49.0,34.0,43.0,43.0,2.0,35.0,0.5
多云,11.3,10.5,1017,59,0.0,6,1,1.6,61.0,43.0,71.0,62.0,2.0,11.0,0.7
多云,10.8,10.0,1017,58,0.0,6,1,1.5,77.0,56.0,78.0,73.0,3.0,2.0,1.0
多云,10.1,9.1,1017,66,0.0,6,1,0.9,73.0,53.0,75.0,72.0,3.0,2.0,1.0
多云,8.9,7.5,1016,75,0.0,4,1,0.5,80.0,59.0,91.0,73.0,3.0,2.0,1.0
多云,7.8,5.8,1016,80,0.0,8,1,0.7,84.0,62.0,93.0,68.0,2.0,2.0,1.0
多云,8.5,6.6,1016,80,0.0,6,1,0.7,77.0,56.0,87.0,64.0,2.0,2.0,1.0
多云,9.1,7.6,1016,76,0.0,6,1,0.6,80.0,59.0,98.0,59.0,2.0,2.0,1.0
多云,9.4,7.8,1016,77,0.0,6,1,0.8,84.0,62.0,93.0,58.0,2.0,2.0,1.1
多云,9.1,7.5,1016,79,0.0,6,1,0.5,79.0,58.0,92.0,57.0,2.0,2.0,1.2
多云,9.1,7.3,1016,80,0.0,8,1,0.7,80.0,56.0,110.0,58.0,3.0,2.0,1.3
多云,10.0,8.4,1015,79,0.0,2,1,0.7,72.0,43.0,94.0,53.0,2.0,2.0,1.1
阴,11.3,10.3,1015,70,0.0,6,1,0.7,91.0,59.0,132.0,65.0,3.0,2.0,1.4
阴,11.8,10.4,1012,71,0.0,4,1,1.9,109.0,75.0,167.0,75.0,3.0,2.0,1.6
霾,10.6,8.8,1011,81,0.0,6,1,1.1,88.0,65.0,98.0,55.0,2.0,2.0,1.2
霾,10.3,8.5,1011,81,0.0,6,1,1.0,99.0,74.0,98.0,57.0,2.0,2.0,1.4
霾,10.2,8.4,1011,82,0.0,6,1,0.9,107.0,80.0,99.0,55.0,2.0,2.0,1.7
霾,8.9,6.7,1011,87,0.0,6,1,0.6,130.0,99.0,111.0,60.0,2.0,2.0,1.7
霾,7.9,5.3,1011,92,0.0,6,1,0.6,149.0,114.0,121.0,53.0,2.0,2.0,1.8
霾,7.6,4.9,1011,93,0.0,6,1,0.6,145.0,111.0,135.0,53.0,2.0,2.0,1.8
霾,7.2,4.5,1010,93,0.0,6,1,0.4,163.0,124.0,145.0,59.0,2.0,2.0,1.7
霾,6.8,3.7,1011,95,0.0,8,1,0.7,172.0,130.0,143.0,53.0,3.0,2.0,1.8
霾,6.8,3.7,1010,95,0.0,4,1,0.7,155.0,118.0,136.0,45.0,2.0,2.0,1.8
霾,5.6,2.4,1011,96,0.0,8,1,0.5,139.0,106.0,115.0,37.0,2.0,2.0,1.7
霾,5.7,2.4,1011,96,0.0,8,1,0.6,103.0,77.0,97.0,44.0,2.0,2.0,1.4
霾,5.5,2.0,1011,96,0.0,6,1,1.0,80.0,59.0,78.0,43.0,2.0,2.0,1.3
霾,9.7,7.2,1012,88,0.0,2,1,1.9,95.0,71.0,99.0,46.0,2.0,2.0,1.5
霾,13.9,13.2,1011,67,0.0,6,1,0.7,105.0,79.0,129.0,73.0,2.0,2.0,1.8
霾,15.2,14.4,1011,65,0.0,6,1,1.5,143.0,109.0,114.0,90.0,2.0,3.0,1.5
霾,17.5,16.8,1009,60,0.0,6,1,1.9,134.0,102.0,137.0,104.0,3.0,4.0,1.7
霾,15.3,14.2,1010,67,0.0,6,1,2.7,130.0,99.0,118.0,80.0,2.0,11.0,1.1
霾,14.3,13.2,1010,74,0.0,6,1,1.4,145.0,111.0,122.0,75.0,2.0,12.0,1.1
霾,13.5,11.8,1011,79,0.0,6,1,2.8,137.0,104.0,117.0,79.0,2.0,2.0,1.2
霾,12.4,10.8,1012,84,0.0,6,1,0.9,178.0,134.0,166.0,83.0,3.0,2.0,1.6
霾,10.7,8.5,1014,91,0.0,2,1,0.8,188.0,141.0,154.0,71.0,3.0,2.0,1.8
霾,9.9,7.4,1014,93,0.0,2,1,1.1,179.0,135.0,155.0,66.0,2.0,2.0,2.2
霾,10.2,7.7,1015,94,0.0,2,1,1.0,162.0,123.0,179.0,88.0,3.0,2.0,2.0
霾,10.1,7.6,1015,94,0.0,2,1,1.0,179.0,135.0,174.0,85.0,3.0,2.0,2.0
霾,12.1,10.8,1016,68,0.0,2,1,2.2,168.0,127.0,142.0,79.0,2.0,2.0,1.7
霾,12.7,11.9,1016,45,0.0,2,4,4.3,148.0,113.0,128.0,83.0,2.0,2.0,1.5
霾,12.0,12.1,1018,39,0.0,2,1,1.8,102.0,76.0,0.0,76.0,2.0,2.0,0.9
多云,13.0,13.3,1021,34,0.0,2,1,1.8,26.0,18.0,0.0,44.0,2.0,13.0,0.5
多云,14.1,14.3,1022,28,0.0,2,1,2.5,20.0,12.0,14.0,39.0,2.0,23.0,0.4
多云,16.5,16.5,1021,33,0.0,4,1,1.9,14.0,7.0,12.0,26.0,2.0,44.0,0.3
多云,15.2,14.3,1021,50,0.0,6,4,4.1,55.0,32.0,60.0,31.0,6.0,53.0,0.6
多云,12.7,11.5,1021,56,0.0,6,4,4.0,63.0,45.0,75.0,34.0,6.0,48.0,0.8
阴,11.9,11.5,1022,54,0.0,6,1,1.3,68.0,21.0,85.0,40.0,3.0,14.0,0.6
阴,11.5,10.8,1023,57,0.0,6,1,1.7,61.0,22.0,71.0,49.0,3.0,9.0,0.7
阴,11.5,10.6,1024,58,0.0,6,1,2.2,70.0,33.0,89.0,59.0,3.0,2.0,0.7
